_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
287494,4153949,2017,2019,1953,PRIVATE,08,Eglinton-Lawrence,4 LATIMER AVE,5,65,2019-11-21,75,Evaluation needs to be conducted in 2 years,16,4,4,5,4,3,2,N/A,3,5,N/A,3,4,5,4,4,4,N/A,3,3,N/A,N0833,43.7032107551,-79.4163543553,311526.123,4840142.702
287495,4152633,2017,2019,1955,PRIVATE,21,Scarborough Centre,1 RANNOCK ST,4,30,2019-11-21,80,Evaluation needs to be conducted in 2 years,17,3,3,5,4,3,4,N/A,4,N/A,5,4,5,5,3,4,3,5,5,3,N/A,E2131,43.7279918888,-79.3000339041,320894.507,4842911.689
287496,4152628,2017,2019,1955,PRIVATE,21,Scarborough Centre,4 RANNOCK ST,4,26,2019-11-21,85,Evaluation needs to be conducted in 2 years,16,4,4,5,5,5,3,N/A,4,N/A,4,5,5,5,5,3,3,N/A,5,3,N/A,E2131,43.7284154866,-79.3006056472,320848.332,4842958.639
287497,4153955,2017,2019,1965,PRIVATE,08,Eglinton-Lawrence,10 SHALLMAR BLVD,11,138,2019-11-21,73,Evaluation needs to be conducted in 2 years,18,4,4,5,3,3,4,3,4,3,N/A,2,3,5,3,4,4,4,4,4,N/A,N0832,43.704286951,-79.423280437,310967.522,4840262.673
287498,4153959,2017,2019,1960,PRIVATE,08,Eglinton-Lawrence,11 SHALLMAR BLVD,7,78,2019-11-21,88,Evaluation needs to be conducted in 3 years,18,5,5,5,4,4,4,4,5,4,N/A,4,4,5,5,5,4,4,4,4,N/A,N0832,43.703726864,-79.423164634,310976.913,4840200.458
287499,4153956,2017,2019,1963,PRIVATE,08,Eglinton-Lawrence,20 SHALLMAR BLVD,11,155,2019-11-21,93,Evaluation needs to be conducted in 3 years,19,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,5,4,4,N/A,N0832,43.704511738,-79.424723028,310851.235,4840287.547
287501,4152629,2017,2019,1955,PRIVATE,21,Scarborough Centre,8 RANNOCK ST,4,33,2019-11-21,85,Evaluation needs to be conducted in 2 years,17,3,4,5,4,5,3,N/A,4,N/A,4,4,5,5,5,3,5,5,5,3,N/A,E2131,43.7287170868,-79.3000634846,320891.929,4842992.248
287502,4155591,2017,2019,1968,TCHC,09,Davenport,61 PELHAM PARK GDNS,17,352,2019-11-21,56,Evaluation needs to be conducted in 1 year,20,2,3,4,2,3,4,2,2,3,3,2,3,5,3,2,3,3,3,2,2,S0926,43.66925972,-79.457795659,308187.607,4836369.289
287503,4153985,2017,2019,1965,PRIVATE,08,Eglinton-Lawrence,630 ROSELAWN AVE,9,104,2019-11-21,80,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,4,5,4,4,4,5,4,3,3,3,4,4,N/A,N0833,43.706292347,-79.422652894,311017.893,4840485.517
287504,4153986,2017,2019,1958,PRIVATE,08,Eglinton-Lawrence,640 ROSELAWN AVE,8,138,2019-11-21,71,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,2,4,3,4,4,4,4,5,2,3,3,4,2,2,N/A,N0833,43.706149857,-79.423624259,310939.623,4840469.61
287505,4153977,2017,2019,1988,SOCIAL HOUSING,08,Eglinton-Lawrence,668 ROSELAWN AVE,9,125,2019-11-21,77,Evaluation needs to be conducted in 2 years,20,4,4,5,4,4,4,4,4,4,4,4,4,5,2,4,3,4,3,3,4,N0833,43.705765956,-79.424733085,310850.299,4840426.886
287506,4255532,2017,2019,2006,PRIVATE,09,Davenport,1401 DUPONT ST,6,171,2019-11-21,79,Evaluation needs to be conducted in 2 years,18,4,5,4,4,4,4,3,3,3,N/A,4,4,5,4,4,4,N/A,4,4,4,S0930,43.6663284167,-79.4468802656,309068.351,4836043.153
287507,4255546,2017,2019,2008,PRIVATE,09,Davenport,1407 DUPONT ST,5,74,2019-11-21,79,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,5,3,4,3,4,4,4,5,4,3,4,N/A,4,4,4,S0930,43.6662152325,-79.4475705061,309012.691,4836030.543
287508,4152942,2017,2019,1920,PRIVATE,09,Davenport,1625 DUPONT ST,4,10,2019-11-21,61,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,N/A,3,N/A,N/A,3,3,3,3,3,3,N/A,3,4,N/A,S0929,43.6647859193,-79.455225181,308395.475,4835871.433
287509,4153957,2017,2019,1964,PRIVATE,08,Eglinton-Lawrence,2121 BATHURST ST,11,210,2019-11-21,93,Evaluation needs to be conducted in 3 years,19,5,5,5,4,5,4,4,5,5,N/A,5,5,5,4,5,5,4,4,4,5,N0832,43.7039163389,-79.4253300731,310802.633,4840220.402
287510,4153984,2017,2019,1956,PRIVATE,08,Eglinton-Lawrence,650 BRIAR HILL AVE,9,85,2019-11-21,72,Evaluation needs to be conducted in 2 years,19,4,4,5,4,3,4,4,4,4,4,4,3,5,3,3,3,2,2,3,N/A,N0833,43.7083504804,-79.4265525477,310703.673,4840712.912
287511,4152651,2017,2019,1960,PRIVATE,21,Scarborough Centre,1725 LAWRENCE AVE E,6,43,2019-11-21,81,Evaluation needs to be conducted in 2 years,17,5,4,4,4,4,4,N/A,3,5,N/A,4,4,5,3,4,4,4,4,4,N/A,E2131,43.7420240548,-79.3085552863,320204.421,4844468.944
287512,4152658,2017,2019,1961,PRIVATE,21,Scarborough Centre,1780 LAWRENCE AVE E,5,39,2019-11-21,81,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,N/A,5,5,N/A,4,4,5,3,4,4,3,4,4,N/A,E2126,43.7431036198,-79.3070051699,320328.999,4844589.169
287513,4152657,2017,2019,1962,PRIVATE,21,Scarborough Centre,1790 LAWRENCE AVE E,5,36,2019-11-21,75,Evaluation needs to be conducted in 2 years,19,3,4,4,4,4,4,4,4,4,4,4,3,5,3,3,4,3,4,3,N/A,E2126,43.7433508938,-79.3059187753,320416.436,4844616.844
287514,4152659,2017,2019,1978,SOCIAL HOUSING,21,Scarborough Centre,1860 LAWRENCE AVE E,8,89,2019-11-21,82,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,5,4,4,4,N/A,4,4,5,4,4,4,4,4,3,4,E2126,43.744070606,-79.3030806418,320644.835,4844697.338
287515,4152635,2017,2019,1955,PRIVATE,21,Scarborough Centre,860 PHARMACY AVE,4,30,2019-11-21,81,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,4,N/A,4,N/A,4,3,5,5,3,4,4,4,5,4,N/A,E2131,43.7280385906,-79.298841109,320990.589,4842917.106
287516,4152630,2017,2019,1955,PRIVATE,21,Scarborough Centre,880 PHARMACY AVE,4,26,2019-11-21,81,Evaluation needs to be conducted in 2 years,16,3,4,5,4,5,3,N/A,4,N/A,3,4,5,5,5,4,4,N/A,5,2,N/A,E2131,43.7291106346,-79.2994551436,320940.832,4843036.085
287517,4154481,2017,2019,1964,PRIVATE,08,Eglinton-Lawrence,2900 BATHURST ST,14,117,2019-11-20,83,Evaluation needs to be conducted in 2 years,18,4,5,4,4,3,3,N/A,5,4,4,4,5,5,4,4,4,5,4,4,N/A,N0827,43.7145347674,-79.4292156084,310488.473,4841399.748
287518,4154485,2017,2019,1992,TCHC,08,Eglinton-Lawrence,3036-3050 BATHURST ST,7,160,2019-11-20,88,Evaluation needs to be conducted in 3 years,19,4,5,4,4,4,5,4,5,4,N/A,4,4,5,4,5,5,5,5,4,4,N0827,43.718487778,-79.429895751,310427.489,4841848.69
287519,4154007,2017,2019,1960,PRIVATE,08,Eglinton-Lawrence,1106 AVENUE RD,4,22,2019-11-20,84,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,N/A,4,N/A,5,4,4,5,4,5,3,4,4,4,N/A,N0833,43.7080980731,-79.4106259149,311987.226,4840686.163
287520,4154857,2017,2019,1962,PRIVATE,16,Don Valley East,80 BARTLEY DR,3,10,2019-11-20,73,Evaluation needs to be conducted in 2 years,14,4,3,4,3,3,4,N/A,4,N/A,N/A,3,3,5,4,4,3,N/A,4,N/A,N/A,N1631,43.722615158,-79.306619676,320365.066,4842314.073
287521,4154858,2017,2019,1962,PRIVATE,16,Don Valley East,85 BARTLEY DR,4,15,2019-11-20,73,Evaluation needs to be conducted in 2 years,17,3,4,4,4,3,4,N/A,4,N/A,4,3,3,5,4,3,3,3,4,4,N/A,N1631,43.722088465,-79.306514169,320373.704,4842255.579
287522,4154224,2017,2019,1960,PRIVATE,07,Humber River-Black Creek,2600 JANE ST,13,115,2019-11-20,80,Evaluation needs to be conducted in 2 years,18,4,4,5,4,3,4,4,4,4,N/A,4,4,4,3,4,4,5,4,4,N/A,W0729,43.7405750446,-79.5143347224,303629.973,4844290.36
287523,4154228,2017,2019,1972,PRIVATE,07,Humber River-Black Creek,2740 JANE ST,5,52,2019-11-20,82,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,3,4,N/A,4,5,5,4,4,4,4,4,4,N/A,W0729,43.7444973397,-79.5152533394,303556.067,4844726.13
287524,4152671,2017,2019,1957,PRIVATE,20,Scarborough Southwest,708 KENNEDY RD,4,49,2019-11-20,90,Evaluation needs to be conducted in 3 years,18,5,4,5,5,5,5,N/A,5,4,5,4,5,5,4,4,4,4,5,3,N/A,E2023,43.7285394455,-79.2674579982,323518.74,4842979.297
287525,4152672,2017,2019,1957,PRIVATE,20,Scarborough Southwest,712 KENNEDY RD,4,49,2019-11-20,89,Evaluation needs to be conducted in 3 years,18,5,4,5,5,5,4,N/A,5,4,5,4,5,5,4,4,4,4,5,3,N/A,E2023,43.728810664,-79.2674784317,323517.01,4843009.424
287526,4154484,2017,2019,1992,SOCIAL HOUSING,08,Eglinton-Lawrence,525 LAWRENCE AVE W,8,133,2019-11-20,89,Evaluation needs to be conducted in 3 years,19,4,5,4,5,4,5,4,5,5,N/A,4,4,5,4,5,5,4,5,4,4,N0827,43.7186117701,-79.4314251429,310310.053,4841852.53
287527,4154565,2017,2019,1954,PRIVATE,08,Eglinton-Lawrence,568 LAWRENCE AVE W,3,29,2019-11-20,75,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,4,N/A,2,N/A,N/A,4,5,5,3,3,4,N/A,3,3,N/A,N0823,43.718310388,-79.435578125,309975.181,4841819.729
287528,4154493,2017,2019,1967,PRIVATE,08,Eglinton-Lawrence,1049 LAWRENCE AVE W,3,20,2019-11-20,61,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,4,N/A,3,N/A,N/A,3,3,5,2,2,2,4,3,3,N/A,N0826,43.7126149261,-79.4604691719,307970.05,4841184.777
287529,4155053,2017,2019,1967,PRIVATE,08,Eglinton-Lawrence,377 RIDELLE AVE,18,231,2019-11-20,69,Evaluation needs to be conducted in 2 years,20,3,4,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,4,5,4,N0831,43.7038823265,-79.4401320066,309609.636,4840215.587
287530,4153965,2017,2019,1951,PRIVATE,08,Eglinton-Lawrence,3 RIDGE HILL DR,4,12,2019-11-20,75,Evaluation needs to be conducted in 2 years,17,4,3,5,4,4,4,N/A,4,4,3,3,3,5,3,3,4,N/A,4,4,N/A,N0832,43.7030609955,-79.4261250612,310738.645,4840125.312
287531,4155890,2017,2019,1959,PRIVATE,20,Scarborough Southwest,746 MIDLAND AVE,5,87,2019-11-20,86,Evaluation needs to be conducted in 3 years,18,5,4,5,4,4,4,N/A,3,4,3,5,4,4,5,4,5,4,5,5,N/A,E2024,43.7292557151,-79.256770973,324379.447,4843061.333
287532,4152780,2017,2019,1964,PRIVATE,20,Scarborough Southwest,121 MINERVA AVE,6,90,2019-11-20,83,Evaluation needs to be conducted in 2 years,20,5,5,5,4,4,3,4,4,4,4,4,4,5,3,5,4,3,4,5,4,E2032,43.7218512738,-79.2442216236,325392.954,4842241.788
287533,4152781,2017,2019,1964,PRIVATE,20,Scarborough Southwest,131 MINERVA AVE,6,83,2019-11-20,81,Evaluation needs to be conducted in 2 years,20,5,4,4,4,4,3,4,4,4,4,4,4,5,3,5,4,3,4,5,4,E2032,43.7220603014,-79.2433036928,325466.841,4842265.24
287534,4152796,2017,2019,1981,SOCIAL HOUSING,20,Scarborough Southwest,110 MASON RD,7,53,2019-11-20,90,Evaluation needs to be conducted in 3 years,18,5,5,5,4,4,4,4,5,5,N/A,5,4,5,5,4,4,5,4,4,N/A,E2027,43.7409528435,-79.2252456452,326914.886,4844368.716
287535,4154491,2017,2019,1962,PRIVATE,08,Eglinton-Lawrence,435 GLEN PARK AVE,4,42,2019-11-20,72,Evaluation needs to be conducted in 2 years,18,3,4,3,4,3,4,N/A,2,2,3,4,4,5,4,4,4,4,4,4,N/A,N0826,43.7077057177,-79.4544291704,308457.083,4840639.629
287536,4154490,2017,2019,1962,PRIVATE,08,Eglinton-Lawrence,437 GLEN PARK AVE,4,43,2019-11-20,80,Evaluation needs to be conducted in 2 years,18,4,4,4,4,5,4,N/A,4,4,4,5,5,5,3,4,3,4,3,3,N/A,N0826,43.7075137673,-79.4552760493,308388.845,4840618.272
287537,4155045,2020,2019,1959,PRIVATE,08,Eglinton-Lawrence,330 HOPEWELL AVE,7,67,2019-11-20,74,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,N/A,3,4,N/A,4,4,4,3,3,4,3,4,3,N/A,N0831,43.7010141421,-79.44216061,309446.356,4839896.852
287538,4154023,2017,2019,1929,PRIVATE,08,Eglinton-Lawrence,2914 YONGE ST,5,46,2019-11-20,80,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,3,4,4,4,4,5,4,4,4,N/A,4,3,N/A,N0829,43.7221803609,-79.4019572219,312683.992,4842251.409
287539,4154022,2017,2019,1929,PRIVATE,08,Eglinton-Lawrence,2932 YONGE ST,5,46,2019-11-20,80,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,4,3,4,4,4,4,5,4,3,4,N/A,4,N/A,N/A,N0829,43.7226217113,-79.4021353156,312669.586,4842300.422
287540,4154025,2017,2019,1955,PRIVATE,08,Eglinton-Lawrence,3000 YONGE ST,12,272,2019-11-20,85,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,N/A,N0829,43.723761725,-79.402367148,312650.498,4842428
287541,4152783,2017,2019,1964,PRIVATE,20,Scarborough Southwest,3744 ST CLAIR AVE E,6,88,2019-11-20,83,Evaluation needs to be conducted in 2 years,20,5,5,5,5,4,3,4,4,4,4,4,4,5,3,5,4,2,4,5,4,E2032,43.7209375824,-79.2430985709,325483.757,4842140.564
287542,4154250,2017,2019,1962,PRIVATE,07,Humber River-Black Creek,137 LINDYLOU RD,7,114,2019-11-20,74,Evaluation needs to be conducted in 2 years,17,4,4,5,3,3,4,3,4,4,N/A,4,4,5,3,4,3,N/A,3,3,N/A,W0727,43.7488905549,-79.5504144221,300694.746,4845165.695
287543,4154029,2017,2019,1957,PRIVATE,08,Eglinton-Lawrence,41 LORINDALE AVE,3,26,2019-11-20,76,Evaluation needs to be conducted in 2 years,15,3,4,5,3,3,4,N/A,5,N/A,N/A,3,3,5,4,4,4,N/A,4,3,N/A,N0825,43.7260668342,-79.4036329242,312548.482,4842683.012
287544,4154030,2017,2019,1957,PRIVATE,08,Eglinton-Lawrence,45 LORINDALE AVE,3,25,2019-11-20,73,Evaluation needs to be conducted in 2 years,15,3,4,5,3,3,4,N/A,5,N/A,N/A,3,3,5,4,4,4,N/A,3,2,N/A,N0825,43.7262422092,-79.403851017,312530.889,4842702.475
287545,4156365,2017,2019,1967,PRIVATE,08,Eglinton-Lawrence,141 LYON CRT,18,142,2019-11-20,68,Evaluation needs to be conducted in 2 years,20,4,4,4,4,3,4,3,3,4,3,4,3,4,4,3,3,3,3,1,4,N0831,43.7032932247,-79.4396796908,309620.459,4840134.478
287546,4153960,2018,2019,1959,PRIVATE,08,Eglinton-Lawrence,630 VESTA DR,7,70,2019-11-20,83,Evaluation needs to be conducted in 2 years,18,5,4,5,4,5,4,N/A,4,4,4,5,3,5,4,5,4,4,3,3,N/A,N0832,43.7030025746,-79.4254211861,310795.381,4840118.872
287547,4154508,2017,2019,1975,PRIVATE,08,Eglinton-Lawrence,28 WASDALE CRES,3,11,2019-11-20,86,Evaluation needs to be conducted in 3 years,16,5,5,5,4,4,4,N/A,4,N/A,N/A,4,5,5,4,5,4,3,4,4,N/A,N0823,43.7309298534,-79.4365851209,309893.236,4843220.682
287548,4154532,NA,2019,1956,PRIVATE,08,Eglinton-Lawrence,86 NEPTUNE DR,3,12,2019-11-20,66,Evaluation needs to be conducted in 2 years,16,3,3,3,2,5,3,N/A,3,N/A,N/A,2,4,5,4,3,3,4,4,2,N/A,N0823,43.7325638685,-79.4373956547,309827.801,4843402.16
287549,4155634,2017,2019,1957,TCHC,08,Eglinton-Lawrence,1 OLD MEADOW LANE,4,30,2019-11-20,53,Evaluation needs to be conducted in 1 year,16,3,3,5,3,2,2,N/A,2,N/A,3,3,3,2,2,2,2,N/A,2,3,N/A,N0823,43.717314184,-79.443949262,309300.705,4841708.546
287550,4155629,2017,2019,1957,TCHC,08,Eglinton-Lawrence,3 OLD MEADOW LANE,4,30,2019-11-20,58,Evaluation needs to be conducted in 1 year,16,3,3,5,3,2,2,N/A,3,N/A,3,2,3,3,3,3,2,N/A,3,3,N/A,N0823,43.717989875,-79.444116728,309284.737,4841788.238
287551,4155052,2017,2019,1967,PRIVATE,08,Eglinton-Lawrence,145 MARLEE AVE,18,315,2019-11-20,71,Evaluation needs to be conducted in 2 years,20,5,4,4,4,3,3,4,3,4,3,4,4,4,3,4,4,3,3,1,4,N0831,43.7032633519,-79.4410303906,309536.074,4840154.407
287552,4155054,2017,2019,1956,PRIVATE,08,Eglinton-Lawrence,1030 CASTLEFIELD AVE,5,56,2019-11-20,59,Evaluation needs to be conducted in 1 year,17,2,3,4,2,2,3,N/A,2,4,N/A,3,3,5,2,3,3,3,3,3,N/A,N0831,43.7009672272,-79.4495637221,308849.641,4839891.251
287553,4154024,2017,2019,1936,PRIVATE,08,Eglinton-Lawrence,14 CHATSWORTH DR,4,41,2019-11-20,79,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,4,4,3,4,4,5,4,3,4,N/A,4,3,N/A,N0829,43.722344839,-79.402568504,312634.457,4842270.577
287554,4154021,2017,2019,1929,PRIVATE,08,Eglinton-Lawrence,1 CHERITAN AVE,4,64,2019-11-20,79,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,4,3,4,4,4,4,5,4,3,3,N/A,4,N/A,N/A,N0829,43.7228926258,-79.4020952283,312672.781,4842330.522
287555,4155943,2017,2019,1965,TCHC,20,Scarborough Southwest,3171 EGLINTON AVE E,12,161,2019-11-20,76,Evaluation needs to be conducted in 2 years,18,3,3,5,3,3,3,4,5,4,N/A,3,5,5,5,2,3,4,5,3,N/A,E2027,43.7426229529,-79.22004925,327332.807,4844555.63
287556,4156313,2017,2019,1965,TCHC,20,Scarborough Southwest,3181 EGLINTON AVE E,7,103,2019-11-20,61,Evaluation needs to be conducted in 1 year,19,2,3,5,3,3,5,3,5,3,N/A,3,2,1,3,2,3,2,3,3,4,E2027,43.7426293696,-79.2196525266,327364.758,4844556.449
287557,4152678,2017,2019,1971,PRIVATE,20,Scarborough Southwest,2223 EGLINTON AVE E,6,75,2019-11-20,78,Evaluation needs to be conducted in 2 years,18,4,4,5,3,3,4,3,4,4,N/A,4,5,5,3,4,3,4,4,4,N/A,E2023,43.7296310615,-79.2767123962,322772.838,4843098.516
287558,4152683,2017,2019,1968,PRIVATE,20,Scarborough Southwest,2243 EGLINTON AVE E,6,91,2019-11-20,84,Evaluation needs to be conducted in 2 years,18,4,4,5,3,4,4,N/A,4,5,4,4,5,5,4,5,4,3,4,5,N/A,E2023,43.7301504767,-79.2739999078,322991.213,4843156.818
287559,4152687,2017,2019,1964,PRIVATE,20,Scarborough Southwest,2283 EGLINTON AVE E,9,101,2019-11-20,90,Evaluation needs to be conducted in 3 years,18,5,4,5,5,4,5,N/A,5,4,4,5,5,5,4,5,4,4,4,4,N/A,E2023,43.7305583723,-79.2723812981,323121.491,4843202.493
287560,4152685,2017,2019,1968,PRIVATE,20,Scarborough Southwest,2303 EGLINTON AVE E,7,169,2019-11-20,85,Evaluation needs to be conducted in 2 years,19,5,4,5,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,N/A,E2023,43.7307518938,-79.2712141705,323215.458,4843224.253
287561,4152684,2017,2019,1962,PRIVATE,20,Scarborough Southwest,2323 EGLINTON AVE E,7,75,2019-11-20,89,Evaluation needs to be conducted in 3 years,17,4,5,5,4,4,4,N/A,5,4,N/A,3,3,5,5,5,5,5,5,5,N/A,E2023,43.731089491,-79.27051348,323259.124,4843268.708
287562,4152619,2017,2019,1956,PRIVATE,20,Scarborough Southwest,23 ENGELHART CRES,3,11,2019-11-20,76,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,3,N/A,4,N/A,4,4,4,5,4,4,4,N/A,4,4,N/A,E2021,43.7223884038,-79.2991027155,320971.04,4842289.348
287563,4156455,2017,2019,1969,TCHC,20,Scarborough Southwest,20 EPPLEWORTH RD,3,36,2019-11-20,74,Evaluation needs to be conducted in 2 years,17,3,3,2,4,4,4,N/A,3,N/A,N/A,4,5,4,4,3,3,5,4,3,5,E2023,43.726760854,-79.263575088,323859.729,4842772.896
287564,4156240,2017,2019,1969,TCHC,20,Scarborough Southwest,30 EPPLEWORTH RD,3,45,2019-11-20,75,Evaluation needs to be conducted in 2 years,17,3,4,2,3,4,4,N/A,4,N/A,N/A,4,5,4,4,3,3,5,4,3,5,E2023,43.727206754,-79.263241732,323854.783,4842776.82
287565,4152795,2017,2019,1968,PRIVATE,20,Scarborough Southwest,3091 EGLINTON AVE E,7,79,2019-11-20,88,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,4,4,5,4,5,4,4,4,5,4,4,5,5,4,N/A,E2027,43.7409544272,-79.2260065723,326853.597,4844368.692
287566,4152790,2017,2019,1960,PRIVATE,20,Scarborough Southwest,3131 EGLINTON AVE E,7,82,2019-11-20,79,Evaluation needs to be conducted in 2 years,17,5,3,5,3,5,5,N/A,5,5,N/A,3,5,5,3,3,3,3,3,3,N/A,E2027,43.7417156898,-79.2228457117,327107.906,4844454.096
287567,4152791,2017,2019,1969,PRIVATE,20,Scarborough Southwest,3161 EGLINTON AVE E,12,166,2019-11-20,75,Evaluation needs to be conducted in 2 years,19,5,3,5,5,3,5,3,5,5,3,3,3,5,3,3,3,3,3,3,N/A,E2027,43.7418275772,-79.221378358,327226.052,4844466.914
287568,4152666,2020,2019,1958,PRIVATE,20,Scarborough Southwest,115 FOXRIDGE DR,3,10,2019-11-20,69,Evaluation needs to be conducted in 2 years,15,3,3,5,3,2,5,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,5,3,N/A,E2023,43.7234871181,-79.2660288594,323635.43,4842418.318
287569,4156468,2017,2019,1972,TCHC,20,Scarborough Southwest,10 GORDONRIDGE PL,16,217,2019-11-20,85,Evaluation needs to be conducted in 2 years,20,4,4,5,4,4,4,4,5,5,4,4,5,5,4,3,4,5,4,3,5,E2024,43.7269627406,-79.2522934815,324713.921,4842838.544
287570,4155957,2017,2019,1972,TCHC,20,Scarborough Southwest,30 GORDONRIDGE PL,17,231,2019-11-20,78,Evaluation needs to be conducted in 2 years,19,4,4,5,3,3,4,3,4,4,4,4,5,4,4,3,4,5,4,3,N/A,E2024,43.726764513,-79.250888477,324750.497,4842822.528
287571,4155573,2017,2019,1972,TCHC,20,Scarborough Southwest,40 GORDONRIDGE PL,18,421,2019-11-20,76,Evaluation needs to be conducted in 2 years,19,4,4,5,3,3,4,3,4,4,4,4,5,4,3,3,4,5,3,3,N/A,E2024,43.727612646,-79.251278648,324819.267,4842872.647
287572,4152618,2017,2019,1956,PRIVATE,20,Scarborough Southwest,19 ENGELHART CRES,3,11,2019-11-20,76,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,3,N/A,4,N/A,4,4,4,5,4,4,4,N/A,4,4,N/A,E2021,43.7221830841,-79.2995646388,320933.879,4842266.448
287573,4152588,2017,2019,1967,PRIVATE,20,Scarborough Southwest,2550 KINGSTON RD,17,201,2019-11-20,85,Evaluation needs to be conducted in 2 years,19,5,5,5,5,4,3,4,4,4,4,4,4,5,4,4,4,5,4,4,N/A,E2032,43.7123137855,-79.2481266679,325081.524,4841181.254
287574,4152587,2017,2019,1967,PRIVATE,20,Scarborough Southwest,2560 KINGSTON RD,17,201,2019-11-20,85,Evaluation needs to be conducted in 2 years,19,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,N/A,E2032,43.7129086078,-79.2474811669,325133.34,4841247.493
287575,4152586,2017,2019,1968,PRIVATE,20,Scarborough Southwest,2570 KINGSTON RD,10,118,2019-11-20,80,Evaluation needs to be conducted in 2 years,19,5,5,5,4,5,4,3,4,4,4,3,3,4,4,4,4,5,4,2,N/A,E2032,43.713486559,-79.2466803233,325197.68,4841311.898
287576,4152779,2017,2019,1968,PRIVATE,20,Scarborough Southwest,3207 KINGSTON RD,5,53,2019-11-20,80,Evaluation needs to be conducted in 2 years,17,5,4,5,3,3,4,N/A,4,4,N/A,3,5,5,3,4,4,5,3,4,N/A,E2037,43.7293849818,-79.2268912004,326786.54,4843083.157
287577,4152668,2019,2019,1955,PRIVATE,20,Scarborough Southwest,640 KENNEDY RD,3,18,2019-11-20,88,Evaluation needs to be conducted in 3 years,15,4,4,5,5,5,5,N/A,3,N/A,N/A,5,5,5,5,4,3,N/A,5,3,N/A,E2023,43.724263108,-79.264921835,323733.455,4842492.069
287578,4152669,2019,2019,1954,PRIVATE,20,Scarborough Southwest,644 KENNEDY RD,3,18,2019-11-20,88,Evaluation needs to be conducted in 3 years,15,4,4,5,5,5,5,N/A,3,N/A,N/A,4,5,5,5,4,4,N/A,5,3,N/A,E2023,43.724479726,-79.2652034401,323701.623,4842528.778
287579,4155566,2017,2019,1969,TCHC,20,Scarborough Southwest,675 KENNEDY RD,11,192,2019-11-20,76,Evaluation needs to be conducted in 2 years,19,3,4,5,3,4,5,4,2,3,N/A,3,5,5,4,3,3,4,5,3,4,E2023,43.72687441,-79.265289789,323769.245,4842812.63
287580,4153967,2018,2019,1960,PRIVATE,08,Eglinton-Lawrence,24 SHALLMAR BLVD,4,52,2019-11-20,69,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,N/A,4,3,N/A,4,3,3,3,3,2,4,3,3,N/A,N0832,43.7045285856,-79.4267238856,310690.237,4840288.326
287581,4154483,2017,2019,1965,PRIVATE,08,Eglinton-Lawrence,120 SHELBORNE AVE,15,187,2019-11-20,79,Evaluation needs to be conducted in 2 years,20,4,5,4,3,4,3,4,4,3,4,4,4,5,4,5,5,3,5,2,4,N0827,43.7162590007,-79.4298519795,310437.032,4841591.256
